Season,2015 REF,WK,Performance,Mins,Gls,Ass,CS,GC,OG,PS,PM,Y,R,S,BP,ESP,TOT,Team,Name,Pos,Game
2014,,4,34,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Sunderland,Roberge,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,,4,34,90,0,0,0,3,0,0,0,0,0,0,0,X,1,Sunderland,Celustka,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,429,4,34,90,0,1,0,3,0,0,0,0,0,0,0,X,5,Sunderland,Johnson,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,309,4,34,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Sunderland,Colback,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,489,4,34,46,1,0,0,2,0,0,0,1,0,0,0,X,5,Sunderland,Gardner,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,,4,34,44,0,0,0,1,0,0,0,0,0,0,0,X,1,Sunderland,Vaughan,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,471,4,34,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Sunderland,Ki Sung-Yueng,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,436,4,34,70,0,0,0,2,0,0,0,0,0,0,0,X,2,Sunderland,Mavrias,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,230,4,34,20,0,0,0,1,0,0,0,0,0,0,0,X,1,Sunderland,Borini,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,440,4,34,14,0,0,0,0,0,0,0,0,0,0,0,X,1,Sunderland,Wickham,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,441,4,34,76,0,0,0,3,0,0,0,0,0,0,0,X,2,Sunderland,Fletcher,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,444,4,34,90,0,0,0,3,0,0,0,0,0,0,0,X,2,Sunderland,Altidore,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,1,4,34,90,0,0,0,1,0,0,0,0,0,2,0,X,2,Arsenal,Szczesny,G,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,2,4,34,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Arsenal,Koscielny,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,,4,34,11,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Vermaelen,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,242,4,34,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Arsenal,Sagna,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,4,4,34,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Arsenal,Gibbs,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,5,4,34,90,0,1,0,1,0,0,0,0,0,0,0,X,5,Arsenal,Jenkinson,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,7,4,34,2,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Monreal,D,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,10,4,34,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Arsenal,Wilshere,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,11,4,34,88,0,0,0,1,0,0,0,0,0,0,0,X,2,Arsenal,Walcott,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,12,4,34,90,2,0,0,1,0,0,0,0,0,0,3,X,15,Arsenal,Ramsey,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,20,4,34,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Arsenal,Flamini,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,21,4,34,79,0,1,0,1,0,0,0,0,0,0,1,X,6,Arsenal,Ozil,M,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,25,4,34,90,1,1,0,1,0,0,0,0,0,0,2,X,11,Arsenal,Giroud,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,27,4,34,1,0,0,0,0,0,0,0,0,0,0,0,X,1,Arsenal,Akpom,F,Sunderland 1 - 3 Arsenal: 14 Sep 15:00
2014,364,4,35,90,0,0,1,0,0,0,0,1,0,1,0,X,5,Tottenham,Lloris,G,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,365,4,35,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Tottenham,Dawson,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,369,4,35,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Tottenham,Walker,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,371,4,35,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Tottenham,Vertonghen,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,376,4,35,82,0,0,1,0,0,0,0,0,0,0,0,X,3,Tottenham,Dembele,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,377,4,35,12,0,0,0,0,0,0,0,0,0,0,0,X,1,Tottenham,Sandro,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,366,4,35,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Tottenham,Rose,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,381,4,35,78,2,0,1,0,0,0,0,0,0,0,3,X,16,Tottenham,Sigurdsson,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,20,0,0,0,0,0,0,0,0,0,0,0,X,1,Tottenham,Holtby,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,382,4,35,90,0,1,1,0,0,0,0,0,0,0,0,X,6,Tottenham,Paulinho,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,383,4,35,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Tottenham,Townsend,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,386,4,35,8,0,0,0,0,0,0,0,0,0,0,0,X,1,Tottenham,Lamela,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,387,4,35,70,0,1,1,0,0,0,0,0,0,0,1,X,7,Tottenham,Eriksen,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,394,4,35,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Tottenham,Soldado,F,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,0,0,5,0,X,2,Norwich,Ruddy,G,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Norwich,Whittaker,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Norwich,Turner,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,1,0,0,0,X,0,Norwich,Garrido,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Norwich,Bassong,D,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,63,0,0,0,2,0,0,0,1,0,0,0,X,1,Norwich,Johnson,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,17,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Pilkington,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,27,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Howson,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,173,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Snodgrass,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,17,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Tettey,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,73,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Redmond,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,583,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,Fer,M,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Norwich,V. Wolfswinkel,F,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,,4,35,73,0,0,0,2,0,0,0,1,0,0,0,X,1,Norwich,Elmander,F,Tottenham 2 - 0 Norwich: 14 Sep 15:00
2014,130,4,36,90,0,0,1,0,0,0,0,0,0,5,0,X,7,Everton,Howard,G,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,132,4,36,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Everton,Jagielka,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,134,4,36,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Everton,Baines,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,135,4,36,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Everton,Distin,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,137,4,36,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Everton,Coleman,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,139,4,36,2,0,0,0,0,0,0,0,0,0,0,0,X,1,Everton,Stones,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,143,4,36,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Everton,Osman,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,145,4,36,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Everton,Barkley,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,147,4,36,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Everton,Mirallas,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,151,4,36,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Everton,Barry,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,148,4,36,25,0,0,0,0,0,0,0,0,0,0,0,X,1,Everton,Mccarthy,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,174,4,36,65,0,1,1,0,0,0,0,0,0,0,0,X,5,Everton,Jelavic,F,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,152,4,36,88,1,0,1,0,0,0,0,0,0,0,3,X,9,Everton,Naismith,F,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,,4,36,1,0,0,0,0,0,0,0,0,0,0,0,X,1,Everton,Deulofeu,F,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,77,4,36,90,0,0,0,1,0,0,0,0,0,4,0,X,3,Chelsea,Cech,G,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,,4,36,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Chelsea,David Luiz,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,80,4,36,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Chelsea,Terry,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,81,4,36,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Chelsea,Ivanovic,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,,4,36,68,0,0,0,1,0,0,0,0,0,0,0,X,2,Chelsea,Cole,D,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,86,4,36,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Chelsea,Ramires,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,551,4,36,34,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Lampard,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,87,4,36,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Chelsea,Mikel,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,267,4,36,56,0,0,0,1,0,0,0,0,0,0,0,X,1,Chelsea,Mata,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,89,4,36,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Chelsea,Hazard,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,90,4,36,34,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Oscar,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,91,4,36,56,0,0,0,1,0,0,0,0,0,0,0,X,1,Chelsea,Schurrle,M,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,,4,36,22,0,0,0,0,0,0,0,0,0,0,0,X,1,Chelsea,Torres,F,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,589,4,36,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Chelsea,Eto'O,F,Everton 1 - 0 Chelsea: 14 Sep 17:30
2014,339,4,37,90,0,0,1,0,0,0,0,0,0,1,0,X,6,Southampton,Boruc,G,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,341,4,37,90,0,0,1,0,0,0,0,0,0,0,3,X,9,Southampton,Fonte,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,342,4,37,90,0,0,1,0,0,0,0,0,0,0,2,X,8,Southampton,Clyne,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,266,4,37,76,0,0,1,0,0,0,0,0,0,0,0,X,6,Southampton,Shaw,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,344,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Southampton,Lovren,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,345,4,37,14,0,0,0,0,0,0,0,0,0,0,0,X,1,Southampton,Chambers,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,226,4,37,71,0,0,1,0,0,0,0,0,0,0,0,X,3,Southampton,Lallana,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,349,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Southampton,Schneiderlin,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,351,4,37,19,0,0,0,0,0,0,0,0,0,0,0,X,1,Southampton,Ward-Prowse,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,353,4,37,90,0,0,1,0,0,0,0,1,0,0,0,X,2,Southampton,Wanyama,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,229,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Southampton,Lambert,F,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,358,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Southampton,Rodriguez,F,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Southampton,Osvaldo,F,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,497,4,37,90,0,0,1,0,0,0,0,0,0,5,2,X,9,West Ham,Jaaskelainen,G,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,499,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Collins,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,500,4,37,90,0,0,1,0,0,0,0,1,0,0,0,X,5,West Ham,O'Brien,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,501,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Reid,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,502,4,37,60,0,0,1,0,0,0,0,0,0,0,0,X,6,West Ham,Demel,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,,4,37,30,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Rat,D,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,71,4,37,14,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Taylor,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,508,4,37,90,0,0,1,0,0,0,0,1,0,0,0,X,2,West Ham,Noble,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,509,4,37,76,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Morrison,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,510,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Nolan,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,511,4,37,90,0,0,1,0,0,0,0,1,0,0,0,X,2,West Ham,Diame,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,513,4,37,90,0,0,1,0,0,0,0,0,0,0,0,X,3,West Ham,Jarvis,M,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,517,4,37,23,0,0,0,0,0,0,0,0,0,0,0,X,1,West Ham,Vaz Te,F,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,,4,37,67,0,0,1,0,0,0,0,0,0,0,0,X,2,West Ham,Maiga,F,Southampton 0 - 0 West Ham: 15 Sep 16:00
2014,447,4,38,90,0,0,0,2,0,0,0,0,0,3,0,X,2,Swansea,Vorm,G,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,449,4,38,90,0,0,0,2,0,0,0,1,0,0,0,X,0,Swansea,Williams,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,452,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Rangel,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Chico,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,455,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Davies,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,460,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Routledge,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,461,4,38,44,0,0,0,2,0,0,0,0,0,0,0,X,1,Swansea,Dyer,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,462,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Britton,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,4,38,46,0,0,0,0,0,0,0,0,0,0,0,X,1,Swansea,De Guzman,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,4,38,25,0,0,0,0,0,0,0,0,0,0,0,X,1,Swansea,Alex Pozuelo,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,465,4,38,90,1,1,0,2,0,0,0,1,0,0,3,X,12,Swansea,Shelvey,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,4,38,90,1,0,0,2,0,0,0,0,0,0,1,X,8,Swansea,Michu,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,472,4,38,65,0,0,0,2,0,0,0,0,0,0,0,X,2,Swansea,Bony,F,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,200,4,38,90,0,0,0,2,0,0,0,0,0,6,0,X,3,Liverpool,Mignolet,G,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,203,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Liverpool,Skrtel,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,205,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Liverpool,Jose Enrique,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,207,4,38,68,0,0,0,2,0,0,0,1,0,0,0,X,0,Liverpool,Wisdom,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,209,4,38,22,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Toure,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,211,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,1,Liverpool,Sakho,D,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,99,4,38,80,1,0,0,2,0,0,0,0,0,0,3,X,10,Liverpool,Moses,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,214,4,38,90,0,0,0,2,0,0,0,0,0,0,0,X,2,Liverpool,Gerrard,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,215,4,38,90,0,0,0,2,0,0,0,1,0,0,0,X,1,Liverpool,Lucas,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,216,4,38,90,0,0,0,2,0,0,0,1,0,0,0,X,1,Liverpool,Henderson,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,217,4,38,10,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Sterling,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,219,4,38,54,0,0,0,1,0,0,0,0,0,0,0,X,1,Liverpool,Coutinho,M,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,227,4,38,90,1,0,0,2,0,0,0,0,0,0,1,X,7,Liverpool,Sturridge,F,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,4,38,36,0,0,0,1,0,0,0,0,0,0,0,X,1,Liverpool,Aspas,F,Swansea 2 - 2 Liverpool: 16 Sep 20:00
2014,,5,39,90,0,0,0,1,0,0,0,0,0,3,0,X,3,Norwich,Ruddy,G,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Martin,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,53,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Ryan Bennett,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,0,1,0,0,0,1,0,0,0,X,1,Norwich,Turner,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Garrido,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,37,0,0,0,1,0,0,0,0,0,0,0,X,1,Norwich,Bassong,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,28,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Pilkington,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Howson,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,173,5,39,90,0,0,0,1,0,0,1,0,0,0,0,X,0,Norwich,Snodgrass,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,62,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Redmond,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,583,5,39,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Fer,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,V. Wolfswinkel,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,28,0,0,0,0,0,0,0,0,0,0,0,X,1,Norwich,Hooper,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,62,0,0,0,1,0,0,0,0,0,0,0,X,2,Norwich,Elmander,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,30,5,39,90,0,0,1,0,0,1,0,0,0,2,3,X,14,Aston Villa,Guzan,G,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,32,5,39,90,0,0,1,0,0,0,0,0,0,0,0,X,6,Aston Villa,Clark,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,34,5,39,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Aston Villa,Vlaar,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,1,0,0,0,0,0,0,0,1,X,7,Aston Villa,Luna,D,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,40,5,39,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Aston Villa,Delph,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Aston Villa,El Ahmadi,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,14,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Sylla,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,45,5,39,90,0,0,1,0,0,0,0,0,0,0,0,X,3,Aston Villa,Bacuna,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,76,0,0,1,0,0,0,0,0,0,0,0,X,3,Aston Villa,Tonev,M,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,52,5,39,60,0,1,1,0,0,0,0,0,0,0,1,X,6,Aston Villa,Agbonlahor,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,53,5,39,90,0,0,1,0,0,0,0,0,0,0,0,X,2,Aston Villa,Weimann,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,54,5,39,27,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Benteke,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,,5,39,30,0,0,0,0,0,0,0,0,0,0,0,X,1,Aston Villa,Helenius,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,55,5,39,63,1,0,1,0,0,0,0,0,0,0,2,X,8,Aston Villa,Kozak,F,Norwich 0 - 1 Aston Villa: 21 Sep 12:45
2014,200,5,40,90,0,0,0,1,0,0,0,0,0,7,0,X,4,Liverpool,Mignolet,G,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,203,5,40,71,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Skrtel,D,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,,5,40,56,0,0,0,1,0,0,0,0,0,0,0,X,1,Liverpool,Agger,D,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,205,5,40,34,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Jose Enrique,D,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,209,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Toure,D,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,211,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Sakho,D,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,99,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Moses,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,214,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Gerrard,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,215,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Lucas,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,216,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Henderson,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,217,5,40,46,0,0,0,1,0,0,0,0,0,0,0,X,1,Liverpool,Sterling,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,,5,40,19,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Luis Alberto,M,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,227,5,40,90,0,0,0,1,0,0,0,0,0,0,0,X,2,Liverpool,Sturridge,F,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,,5,40,44,0,0,0,0,0,0,0,0,0,0,0,X,1,Liverpool,Aspas,F,Liverpool 0 - 1 Southampton: 21 Sep 15:00
2014,339,5,40,90,0,0,1,0,0,0,0,0,0,5,2,X,9,Southampton,Boruc,G,Liverpool 0 - 1 Southampton: 21 Sep 15:00
